full_acc,strain,date,variant_count,variant_label,lineage
EPI_ISL_19645061,A/cat/California/037806-001/2024,12/14/24,390,V7,B
EPI_ISL_19645059,A/cat/California/037809-001/2024,12/14/24,390,V7,B
EPI_ISL_19645034,A/cat/California/037986-004/2024,12/17/24,390,V7,B
EPI_ISL_19645033,A/cat/California/037986-006/2024,12/17/24,390,V7,B
EPI_ISL_19532182,A/dairycow/California/031152-001/2024,12/31/24,390,V7,B
EPI_ISL_19521260,A/dairycow/California/029618-002/2024,12/31/24,390,V7,B
EPI_ISL_19521258,A/dairycow/California/029618-004/2024,12/31/24,390,V7,B
EPI_ISL_19593920,A/dairycow/California/033853-004/2024,12/31/24,390,V7,B
EPI_ISL_19593909,A/dairycow/California/033840-003/2024,12/31/24,390,V7,B
EPI_ISL_19593908,A/dairycow/California/033840-002/2024,12/31/24,390,V7,B
EPI_ISL_19593907,A/dairycow/California/033840-001/2024,12/31/24,390,V7,B
EPI_ISL_19859557,A/dairycow/USA/012125-001/2025,3/2/25,390,V7,B
EPI_ISL_19859556,A/dairycow/USA/012127-001/2025,3/2/25,390,V7,B
EPI_ISL_19859555,A/dairycow/USA/012127-002/2025,3/2/25,390,V7,B
EPI_ISL_19859554,A/dairycow/USA/012127-003/2025,3/2/25,390,V7,B
EPI_ISL_19859553,A/dairycow/USA/012127-004/2025,3/2/25,390,V7,B
EPI_ISL_19859527,A/dairycow/USA/012952-001/2025,3/2/25,390,V7,B
EPI_ISL_19859526,A/dairycow/USA/012952-003/2025,3/2/25,390,V7,B
EPI_ISL_19825646,A/dairycow/USA/009824-004/2025,3/2/25,390,V7,B
EPI_ISL_19825627,A/dairycow/USA/009824-001/2025,3/2/25,390,V7,B
EPI_ISL_19832252,A/cat/USA/006543-001/2025,3/2/25,390,V7,B
EPI_ISL_19832251,A/cat/USA/006544-001/2025,3/2/25,390,V7,B
EPI_ISL_19832209,A/cat/USA/006638-001/2025,3/2/25,390,V7,B
EPI_ISL_19808835,A/cat/USA/008557-001/2025,3/2/25,390,V7,B
EPI_ISL_19773844,A/cat/USA/005913-003/2025,3/2/25,390,V7,B
EPI_ISL_19808877,A/dairycow/USA/007549-005/2025,3/2/25,390,V7,B
EPI_ISL_19808875,A/dairycow/USA/007549-010/2025,3/2/25,390,V7,B
EPI_ISL_19808874,A/dairycow/USA/007549-013/2025,3/2/25,390,V7,B
EPI_ISL_19808873,A/dairycow/USA/007549-014/2025,3/2/25,390,V7,B
EPI_ISL_19808872,A/dairycow/USA/007549-015/2025,3/2/25,390,V7,B
EPI_ISL_19808871,A/dairycow/USA/007549-016/2025,3/2/25,390,V7,B
EPI_ISL_19808870,A/dairycow/USA/007549-017/2025,3/2/25,390,V7,B
EPI_ISL_19808866,A/dairycow/USA/007549-027/2025,3/2/25,390,V7,B
EPI_ISL_19808864,A/dairycow/USA/007549-029/2025,3/2/25,390,V7,B
EPI_ISL_19808863,A/dairycow/USA/007549-033/2025,3/2/25,390,V7,B
EPI_ISL_19808861,A/dairycow/USA/007549-035/2025,3/2/25,390,V7,B
EPI_ISL_19808860,A/dairycow/USA/007549-041/2025,3/2/25,390,V7,B
EPI_ISL_19808857,A/dairycow/USA/008835-003/2025,3/2/25,390,V7,B
EPI_ISL_19808851,A/dairycow/USA/007549-006/2025,3/2/25,390,V7,B
EPI_ISL_19808850,A/dairycow/USA/007549-007/2025,3/2/25,390,V7,B
EPI_ISL_19808849,A/dairycow/USA/007549-008/2025,3/2/25,390,V7,B
EPI_ISL_19808848,A/dairycow/USA/007549-009/2025,3/2/25,390,V7,B
EPI_ISL_19808847,A/dairycow/USA/007549-011/2025,3/2/25,390,V7,B
EPI_ISL_19808845,A/dairycow/USA/007549-021/2025,3/2/25,390,V7,B
EPI_ISL_19808844,A/dairycow/USA/007549-024/2025,3/2/25,390,V7,B
EPI_ISL_19808843,A/dairycow/USA/007549-030/2025,3/2/25,390,V7,B
EPI_ISL_19808842,A/dairycow/USA/007549-031/2025,3/2/25,390,V7,B
EPI_ISL_19808840,A/dairycow/USA/007549-036/2025,3/2/25,390,V7,B
EPI_ISL_19808839,A/dairycow/USA/007549-037/2025,3/2/25,390,V7,B
EPI_ISL_19808838,A/dairycow/USA/007549-039/2025,3/2/25,390,V7,B
EPI_ISL_19808837,A/dairycow/USA/007549-043/2025,3/2/25,390,V7,B
EPI_ISL_19808836,A/dairycow/USA/007549-047/2025,3/2/25,390,V7,B
EPI_ISL_19808830,A/dairycow/USA/007549-018/2025,3/2/25,390,V7,B
EPI_ISL_19808828,A/dairycow/USA/007549-045/2025,3/2/25,390,V7,B
EPI_ISL_19776874,A/dairycow/USA/003262-001/2025,3/2/25,390,V7,B
EPI_ISL_19712893,A/dairycow/USA/001707-001/2025,3/2/25,390,V7,B
EPI_ISL_19851135,A/dairycow/USA/012113-001/2025,3/2/25,390,V7,B
EPI_ISL_19851134,A/dairycow/USA/012113-002/2025,3/2/25,390,V7,B
EPI_ISL_19851120,A/dairycow/USA/012130-001/2025,3/2/25,390,V7,B
EPI_ISL_19851119,A/dairycow/USA/012133-001/2025,3/2/25,390,V7,B
EPI_ISL_19851101,A/dairycow/USA/012115-001/2025,3/2/25,390,V7,B
EPI_ISL_19851100,A/dairycow/USA/012115-002/2025,3/2/25,390,V7,B
EPI_ISL_19851098,A/dairycow/USA/012130-002/2025,3/2/25,390,V7,B
EPI_ISL_19851097,A/dairycow/USA/012130-003/2025,3/2/25,390,V7,B
EPI_ISL_19820481,A/dairycow/USA/007549-063/2025,3/2/25,390,V7,B
EPI_ISL_19820471,A/dairycow/USA/007549-064/2025,3/2/25,390,V7,B
EPI_ISL_19820466,A/dairycow/USA/007549-049/2025,3/2/25,390,V7,B
EPI_ISL_19820462,A/dairycow/USA/007549-065/2025,3/2/25,390,V7,B
EPI_ISL_19820459,A/dairycow/USA/007549-066/2025,3/2/25,390,V7,B
EPI_ISL_19820457,A/dairycow/USA/007549-071/2025,3/2/25,390,V7,B
EPI_ISL_19820455,A/dairycow/USA/007549-074/2025,3/2/25,390,V7,B
EPI_ISL_19820448,A/dairycow/USA/007549-075/2025,3/2/25,390,V7,B
EPI_ISL_19820435,A/dairycow/USA/007549-054/2025,3/2/25,390,V7,B
EPI_ISL_19820420,A/dairycow/USA/008836-001/2025,3/2/25,390,V7,B
EPI_ISL_19820419,A/dairycow/USA/007549-057/2025,3/2/25,390,V7,B
EPI_ISL_19820397,A/dairycow/USA/007549-062/2025,3/2/25,390,V7,B
EPI_ISL_19820382,A/dairycow/USA/007549-048/2025,3/2/25,390,V7,B
EPI_ISL_19820381,A/dairycow/USA/007549-061/2025,3/2/25,390,V7,B
EPI_ISL_19820376,A/dairycow/USA/007549-067/2025,3/2/25,390,V7,B
EPI_ISL_19820375,A/dairycow/USA/007549-068/2025,3/2/25,390,V7,B
EPI_ISL_19820374,A/dairycow/USA/007549-069/2025,3/2/25,390,V7,B
EPI_ISL_19820373,A/dairycow/USA/007549-070/2025,3/2/25,390,V7,B
EPI_ISL_19820371,A/dairycow/USA/007549-072/2025,3/2/25,390,V7,B
EPI_ISL_19820370,A/dairycow/USA/007549-073/2025,3/2/25,390,V7,B
EPI_ISL_19820365,A/dairycow/USA/007549-055/2025,3/2/25,390,V7,B
EPI_ISL_19820360,A/dairycow/USA/007549-056/2025,3/2/25,390,V7,B
EPI_ISL_19820353,A/dairycow/USA/008836-002/2025,3/2/25,390,V7,B
EPI_ISL_19820344,A/dairycow/USA/007549-058/2025,3/2/25,390,V7,B
EPI_ISL_19820337,A/dairycow/USA/007549-059/2025,3/2/25,390,V7,B
EPI_ISL_19755793,A/cat/USA/004756-001/2025,3/2/25,390,V7,B
EPI_ISL_19755771,A/dairycow/USA/004922-001/2025,3/2/25,390,V7,B
EPI_ISL_19755762,A/dairycow/USA/005207-001/2025,3/2/25,390,V7,B
EPI_ISL_19661101,A/chicken/USA/038428-001/2024,7/2/24,366,V10,B
EPI_ISL_19661100,A/chicken/USA/038428-002/2024,7/2/24,366,V10,B
EPI_ISL_19661099,A/chicken/USA/038428-003/2024,7/2/24,366,V10,B
EPI_ISL_19859521,A/dairycow/USA/036204-001-R2/2024,7/2/24,366,V10,B
EPI_ISL_19825657,A/dairycow/USA/036421-002/2024,7/2/24,366,V10,B
EPI_ISL_19661148,A/dairycow/USA/038298-001/2024,7/2/24,366,V10,B
EPI_ISL_19661147,A/dairycow/USA/038298-002/2024,7/2/24,366,V10,B
EPI_ISL_19661137,A/dairycow/USA/038319-002/2024,7/2/24,366,V10,B
EPI_ISL_19661103,A/dairycow/USA/038355-001/2024,7/2/24,366,V10,B
EPI_ISL_19661086,A/dairycow/USA/035846-001/2024,7/2/24,366,V10,B
EPI_ISL_19532218,A/dairycow/USA/24_031144-001/2024,7/2/24,366,V10,B
EPI_ISL_19635125,A/dairycow/USA/24_036384-001/2024,7/2/24,366,V10,B
EPI_ISL_19635121,A/dairycow/USA/24_036389-001/2024,7/2/24,366,V10,B
EPI_ISL_19635120,A/dairycow/USA/24_036389-002/2024,7/2/24,366,V10,B
EPI_ISL_19636528,A/dairycow/California/037196-001/2024,7/2/24,366,V10,B
EPI_ISL_19636527,A/dairycow/California/037196-002/2024,7/2/24,366,V10,B
EPI_ISL_19636525,A/dairycow/California/037197-002/2024,7/2/24,366,V10,B
EPI_ISL_19645041,A/chicken/USA/037984-001/2024,7/2/24,366,V10,B
EPI_ISL_19645040,A/chicken/USA/037984-002/2024,7/2/24,366,V10,B
EPI_ISL_19645039,A/chicken/USA/037984-003/2024,7/2/24,366,V10,B
EPI_ISL_19645051,A/dairycow/USA/037823-001/2024,7/2/24,366,V10,B
EPI_ISL_19645050,A/dairycow/USA/037823-002/2024,7/2/24,366,V10,B
EPI_ISL_19645049,A/dairycow/USA/037823-003/2024,7/2/24,366,V10,B
EPI_ISL_19645043,A/dairycow/USA/037834-001/2024,7/2/24,366,V10,B
EPI_ISL_19645137,A/dairycow/USA/037573-003/2024,7/2/24,366,V10,B
EPI_ISL_19645075,A/dairycow/USA/037569-001/2024,7/2/24,366,V10,B
EPI_ISL_19652931,A/dairycow/USA/034933-001/2024,7/2/24,366,V10,B
EPI_ISL_19652779,A/dairycow/USA/035207-001/2024,7/2/24,366,V10,B
EPI_ISL_19652778,A/dairycow/USA/035207-002/2024,7/2/24,366,V10,B
EPI_ISL_19652772,A/dairycow/USA/035209-007/2024,7/2/24,366,V10,B
EPI_ISL_19689833,A/chicken/USA/036190-001/2024,7/2/24,366,V10,B
EPI_ISL_19689741,A/chicken/USA/035916-001/2024,7/2/24,366,V10,B
EPI_ISL_19689740,A/chicken/USA/036190-003/2024,7/2/24,366,V10,B
EPI_ISL_19689725,A/chicken/USA/035916-002/2024,7/2/24,366,V10,B
EPI_ISL_19689724,A/chicken/USA/035916-003/2024,7/2/24,366,V10,B
EPI_ISL_19689723,A/chicken/USA/035916-004/2024,7/2/24,366,V10,B
EPI_ISL_19689842,A/dairycow/USA/036124-001/2024,7/2/24,366,V10,B
EPI_ISL_19689841,A/dairycow/USA/036124-002/2024,7/2/24,366,V10,B
EPI_ISL_19689840,A/dairycow/USA/036127-001/2024,7/2/24,366,V10,B
EPI_ISL_19689818,A/dairycow/USA/036006-001/2024,7/2/24,366,V10,B
EPI_ISL_19689795,A/dairycow/USA/035603-002/2024,7/2/24,366,V10,B
EPI_ISL_19689760,A/dairycow/USA/036125-002/2024,7/2/24,366,V10,B
EPI_ISL_19689748,A/dairycow/USA/035603-001/2024,7/2/24,366,V10,B
EPI_ISL_19689735,A/dairycow/USA/035648-001/2024,7/2/24,366,V10,B
EPI_ISL_19689734,A/dairycow/USA/035648-002/2024,7/2/24,366,V10,B
EPI_ISL_19689721,A/dairycow/USA/035603-003/2024,7/2/24,366,V10,B
EPI_ISL_19589567,A/dairycow/USA/24_032996-003/2024,7/2/24,366,V10,B
EPI_ISL_19589521,A/dairycow/USA/24_033015-002/2024,7/2/24,366,V10,B
EPI_ISL_19589520,A/dairycow/USA/24_033015-003/2024,7/2/24,366,V10,B
EPI_ISL_19594032,A/dairycow/USA/24_033849-002/2024,7/2/24,366,V10,B
EPI_ISL_19593680,A/dairycow/USA/24_034950-001/2024,7/2/24,366,V10,B
EPI_ISL_19593679,A/dairycow/USA/24_034950-002/2024,7/2/24,366,V10,B
EPI_ISL_19593922,A/dairycow/USA/24_032203-002/2024,7/2/24,366,V10,B
EPI_ISL_19593901,A/dairycow/USA/24_033975-001/2024,7/2/24,366,V10,B
EPI_ISL_19593885,A/dairycow/USA/24_034429-001/2024,7/2/24,366,V10,B
EPI_ISL_19593862,A/dairycow/USA/24_034695-001/2024,7/2/24,366,V10,B
EPI_ISL_19593849,A/dairycow/USA/24_034701-001/2024,7/2/24,366,V10,B
EPI_ISL_19593848,A/dairycow/USA/24_034701-002/2024,7/2/24,366,V10,B
EPI_ISL_19593829,A/dairycow/USA/24_033982-002/2024,7/2/24,366,V10,B
EPI_ISL_19593828,A/dairycow/USA/24_033982-003/2024,7/2/24,366,V10,B
EPI_ISL_19593826,A/dairycow/USA/24_033982-004/2024,7/2/24,366,V10,B
EPI_ISL_19593825,A/dairycow/USA/24_033982-005/2024,7/2/24,366,V10,B
EPI_ISL_19593824,A/dairycow/USA/24_033982-006/2024,7/2/24,366,V10,B
EPI_ISL_19822132,A/dairycow/California/24_032203-002-R2/2024,10/24/24,366,V10,B
EPI_ISL_19589474,A/dairycow/USA/24_032633-002/2024,10/28/24,366,V10,B
EPI_ISL_19589592,A/dairycow/USA/24_033171-001/2024,10/29/24,366,V10,B
EPI_ISL_19589479,A/dairycow/USA/24_032631-002/2024,10/29/24,366,V10,B
EPI_ISL_19593727,A/dairycow/USA/24_033529-003/2024,10/29/24,366,V10,B
EPI_ISL_19593725,A/dairycow/USA/24_033516-001/2024,10/29/24,366,V10,B
EPI_ISL_19593720,A/dairycow/California/033530-003/2024,10/29/24,366,V10,B
EPI_ISL_19594034,A/dairycow/USA/24_033860-001/2024,11/4/24,366,V10,B
EPI_ISL_19593914,A/dairycow/USA/24_033860-002/2024,11/4/24,366,V10,B
EPI_ISL_19594017,A/dairycow/California/034210-001/2024,11/5/24,366,V10,B
EPI_ISL_19594016,A/dairycow/California/034210-002/2024,11/5/24,366,V10,B
EPI_ISL_19594002,A/dairycow/California/034223-001/2024,11/5/24,366,V10,B
EPI_ISL_19594000,A/dairycow/California/034223-003/2024,11/5/24,366,V10,B
EPI_ISL_19593999,A/dairycow/USA/24_034224-001/2024,11/5/24,366,V10,B
EPI_ISL_19593998,A/dairycow/USA/24_034224-002/2024,11/5/24,366,V10,B
EPI_ISL_19593997,A/dairycow/USA/24_034224-003/2024,11/5/24,366,V10,B
EPI_ISL_19593995,A/dairycow/USA/24_034224-004/2024,11/5/24,366,V10,B
EPI_ISL_19593910,A/turkey/California/033865-001/2024,11/5/24,366,V10,B
EPI_ISL_19593915,A/dairycow/California/033857-003/2024,11/5/24,366,V10,B
EPI_ISL_19593880,A/dairycow/California/034259-001/2024,11/9/24,366,V10,B
EPI_ISL_19593820,A/dairycow/California/033987-001/2024,11/11/24,366,V10,B
EPI_ISL_19593819,A/dairycow/USA/24_033988-001/2024,11/11/24,366,V10,B
EPI_ISL_19593799,A/dairycow/California/033986-002/2024,11/11/24,366,V10,B
EPI_ISL_19593886,A/dairycow/California/034427-001/2024,11/12/24,366,V10,B
EPI_ISL_19593897,A/dairycow/California/033977-001/2024,11/13/24,366,V10,B
EPI_ISL_19593896,A/dairycow/USA/24_033978-001/2024,11/13/24,366,V10,B
EPI_ISL_19593856,A/dairycow/California/034646-001/2024,11/13/24,366,V10,B
EPI_ISL_19744902,A/dairycow/California/24_034953-002-R2/2024,11/18/24,366,V10,B
EPI_ISL_19650202,A/dairycow/California/24_034953-002-R3/2024,11/18/24,366,V10,B
EPI_ISL_19593681,A/dairycow/California/034949-001/2024,11/18/24,366,V10,B
EPI_ISL_19593677,A/dairycow/California/034953-001/2024,11/18/24,366,V10,B
EPI_ISL_19593676,A/dairycow/California/034954-001/2024,11/18/24,366,V10,B
EPI_ISL_19593867,A/dairycow/USA/24_034693-001/2024,11/18/24,366,V10,B
EPI_ISL_19593853,A/dairycow/USA/24_034700-003/2024,11/18/24,366,V10,B
EPI_ISL_19652797,A/dairycow/California/034937-001/2024,11/19/24,366,V10,B
EPI_ISL_19689744,A/dairycow/California/035857-001/2024,11/19/24,366,V10,B
EPI_ISL_19744899,A/dairycow/California/24_035196-003-R2/2024,11/20/24,366,V10,B
EPI_ISL_19744897,A/dairycow/California/24_035846-001-R2/2024,11/20/24,366,V10,B
EPI_ISL_19652927,A/dairycow/California/035205-001/2024,11/20/24,366,V10,B
EPI_ISL_19652918,A/dairycow/California/035200-001/2024,11/20/24,366,V10,B
EPI_ISL_19652900,A/dairycow/California/034999-001/2024,11/20/24,366,V10,B
EPI_ISL_19652847,A/dairycow/California/035004-003/2024,11/20/24,366,V10,B
EPI_ISL_19652805,A/dairycow/California/035017-002/2024,11/20/24,366,V10,B
EPI_ISL_19652798,A/dairycow/California/035196-001/2024,11/20/24,366,V10,B
EPI_ISL_19652796,A/dairycow/California/035196-002/2024,11/20/24,366,V10,B
EPI_ISL_19652795,A/dairycow/California/035196-005/2024,11/20/24,366,V10,B
EPI_ISL_19650203,A/dairycow/California/24_035196-003-R3/2024,11/20/24,366,V10,B
EPI_ISL_19593763,A/dairycow/California/035012-001/2024,11/20/24,366,V10,B
EPI_ISL_19593762,A/dairycow/USA/24_035013-001/2024,11/20/24,366,V10,B
EPI_ISL_19593760,A/dairycow/California/035003-002/2024,11/20/24,366,V10,B
EPI_ISL_19593758,A/dairycow/California/035003-003/2024,11/20/24,366,V10,B
EPI_ISL_19593757,A/dairycow/California/035003-004/2024,11/20/24,366,V10,B
EPI_ISL_19593755,A/dairycow/California/034998-001/2024,11/20/24,366,V10,B
EPI_ISL_19593751,A/dairycow/California/034998-003/2024,11/20/24,366,V10,B
EPI_ISL_19593735,A/dairycow/California/035015-003/2024,11/20/24,366,V10,B
EPI_ISL_19593672,A/dairycow/USA/24_035000-001/2024,11/20/24,366,V10,B
EPI_ISL_19593671,A/dairycow/California/035001-001/2024,11/20/24,366,V10,B
EPI_ISL_19593665,A/dairycow/California/035004-001/2024,11/20/24,366,V10,B
EPI_ISL_19593664,A/dairycow/California/035004-002/2024,11/20/24,366,V10,B
EPI_ISL_19593654,A/dairycow/California/035009-001/2024,11/20/24,366,V10,B
EPI_ISL_19593653,A/dairycow/California/035009-002/2024,11/20/24,366,V10,B
EPI_ISL_19652911,A/dairycow/California/035108-001/2024,11/21/24,366,V10,B
EPI_ISL_19634929,A/dairycow/California/037195-001/2024,11/25/24,366,V10,B
EPI_ISL_19634930,A/dairycow/California/037194-001/2024,11/26/24,366,V10,B
EPI_ISL_19689832,A/dairycow/California/035655-002/2024,11/26/24,366,V10,B
EPI_ISL_19689785,A/dairycow/California/035658-001/2024,11/26/24,366,V10,B
EPI_ISL_19689774,A/dairycow/USA/035604-001/2024,11/26/24,366,V10,B
EPI_ISL_19689755,A/dairycow/California/035655-003/2024,11/26/24,366,V10,B
EPI_ISL_19689753,A/dairycow/California/035658-002/2024,11/26/24,366,V10,B
EPI_ISL_19689726,A/dairycow/California/035655-001/2024,11/26/24,366,V10,B
EPI_ISL_19635188,A/dairycow/California/036819-003/2024,11/28/24,366,V10,B
EPI_ISL_19636508,A/dairycow/California/037216-001/2024,11/28/24,366,V10,B
EPI_ISL_19636506,A/dairycow/California/037216-002/2024,11/28/24,366,V10,B
EPI_ISL_19661080,A/dairycow/California/038459-002/2024,11/29/24,366,V10,B
EPI_ISL_19635195,A/dairycow/California/036770-003/2024,11/29/24,366,V10,B
EPI_ISL_19635198,A/dairycow/California/036769-003/2024,11/30/24,366,V10,B
EPI_ISL_19636633,A/dairycow/California/036768-002/2024,11/30/24,366,V10,B
EPI_ISL_19636629,A/dairycow/California/036769-001/2024,11/30/24,366,V10,B
EPI_ISL_19636628,A/dairycow/California/036769-002/2024,11/30/24,366,V10,B
EPI_ISL_19636640,A/dairycow/California/036766-001/2024,12/1/24,366,V10,B
EPI_ISL_19636639,A/dairycow/California/036766-003/2024,12/1/24,366,V10,B
EPI_ISL_19829276,A/dairycow/California/25_000591-001/2024,12/2/24,366,V10,B
EPI_ISL_19635193,A/dairycow/California/036774-001/2024,12/2/24,366,V10,B
EPI_ISL_19635192,A/dairycow/California/036774-002/2024,12/2/24,366,V10,B
EPI_ISL_19636647,A/dairycow/California/036760-002/2024,12/2/24,366,V10,B
EPI_ISL_19636642,A/dairycow/California/036765-002/2024,12/2/24,366,V10,B
EPI_ISL_19636641,A/dairycow/California/036765-003/2024,12/2/24,366,V10,B
EPI_ISL_19689844,A/dairycow/USA/036123-003/2024,12/2/24,366,V10,B
EPI_ISL_19689843,A/dairycow/USA/036123-005/2024,12/2/24,366,V10,B
EPI_ISL_19689817,A/dairycow/USA/036123-002/2024,12/2/24,366,V10,B
EPI_ISL_19689810,A/dairycow/California/036136-004/2024,12/2/24,366,V10,B
EPI_ISL_19689765,A/dairycow/USA/036123-001/2024,12/2/24,366,V10,B
EPI_ISL_19689761,A/dairycow/USA/036123-004/2024,12/2/24,366,V10,B
EPI_ISL_19689708,A/dairycow/USA/036117-002/2024,12/2/24,366,V10,B
EPI_ISL_19635097,A/dairycow/California/036562-001/2024,12/3/24,366,V10,B
EPI_ISL_19635096,A/dairycow/California/036562-002/2024,12/3/24,366,V10,B
EPI_ISL_19635094,A/dairycow/California/036563-002/2024,12/3/24,366,V10,B
EPI_ISL_19635092,A/dairycow/California/036563-004/2024,12/3/24,366,V10,B
EPI_ISL_19635091,A/dairycow/California/036563-006/2024,12/3/24,366,V10,B
EPI_ISL_19635089,A/dairycow/California/036564-001/2024,12/3/24,366,V10,B
EPI_ISL_19635086,A/dairycow/California/036567-001/2024,12/3/24,366,V10,B
EPI_ISL_19635085,A/dairycow/California/036567-002/2024,12/3/24,366,V10,B
EPI_ISL_19635084,A/dairycow/California/036567-003/2024,12/3/24,366,V10,B
EPI_ISL_19635083,A/dairycow/California/036567-004/2024,12/3/24,366,V10,B
EPI_ISL_19636572,A/dairycow/California/036532-001/2024,12/3/24,366,V10,B
EPI_ISL_19636571,A/dairycow/California/036533-001/2024,12/3/24,366,V10,B
EPI_ISL_19636570,A/dairycow/California/036535-001/2024,12/3/24,366,V10,B
EPI_ISL_19636567,A/dairycow/California/036536-001/2024,12/3/24,366,V10,B
EPI_ISL_19636566,A/dairycow/California/036536-002/2024,12/3/24,366,V10,B
EPI_ISL_19636562,A/dairycow/California/036538-002/2024,12/3/24,366,V10,B
EPI_ISL_19636550,A/dairycow/California/036587-001/2024,12/3/24,366,V10,B
EPI_ISL_19636547,A/dairycow/California/036589-001/2024,12/3/24,366,V10,B
EPI_ISL_19636546,A/dairycow/California/036593-001/2024,12/3/24,366,V10,B
EPI_ISL_19636544,A/dairycow/California/036593-002/2024,12/3/24,366,V10,B
EPI_ISL_19636539,A/dairycow/California/036635-002/2024,12/3/24,366,V10,B
EPI_ISL_19636538,A/dairycow/California/036635-003/2024,12/3/24,366,V10,B
EPI_ISL_19636537,A/dairycow/California/036635-004/2024,12/3/24,366,V10,B
EPI_ISL_19636536,A/dairycow/California/036635-007/2024,12/3/24,366,V10,B
EPI_ISL_19636466,A/dairycow/California/036540-001/2024,12/3/24,366,V10,B
EPI_ISL_19636465,A/dairycow/California/036540-002/2024,12/3/24,366,V10,B
EPI_ISL_19636464,A/dairycow/California/036541-001/2024,12/3/24,366,V10,B
EPI_ISL_19636462,A/dairycow/California/036542-001/2024,12/3/24,366,V10,B
EPI_ISL_19635222,A/dairycow/California/036542-005/2024,12/3/24,366,V10,B
EPI_ISL_19635221,A/dairycow/California/036542-006/2024,12/3/24,366,V10,B
EPI_ISL_19635220,A/dairycow/California/036542-007/2024,12/3/24,366,V10,B
EPI_ISL_19635219,A/dairycow/California/036544-001/2024,12/3/24,366,V10,B
EPI_ISL_19650204,A/dairycow/California/24_036384-001-R2/2024,12/3/24,366,V10,B
EPI_ISL_19635209,A/dairycow/California/036550-002/2024,12/4/24,366,V10,B
EPI_ISL_19635208,A/dairycow/California/036550-003/2024,12/4/24,366,V10,B
EPI_ISL_19635179,A/dairycow/California/036359-003/2024,12/4/24,366,V10,B
EPI_ISL_19635128,A/dairycow/California/036377-001/2024,12/4/24,366,V10,B
EPI_ISL_19635127,A/dairycow/California/036377-002/2024,12/4/24,366,V10,B
EPI_ISL_19635126,A/dairycow/California/036378-001/2024,12/4/24,366,V10,B
EPI_ISL_19635122,A/dairycow/California/036386-001/2024,12/4/24,366,V10,B
EPI_ISL_19635119,A/dairycow/California/036389-003/2024,12/4/24,366,V10,B
EPI_ISL_19635117,A/dairycow/California/036390-001/2024,12/4/24,366,V10,B
EPI_ISL_19635113,A/dairycow/California/036394-001/2024,12/4/24,366,V10,B
EPI_ISL_19635110,A/dairycow/California/036395-002/2024,12/4/24,366,V10,B
EPI_ISL_19635105,A/dairycow/California/036396-001/2024,12/4/24,366,V10,B
EPI_ISL_19635104,A/dairycow/California/036396-002/2024,12/4/24,366,V10,B
EPI_ISL_19635103,A/dairycow/California/036396-003/2024,12/4/24,366,V10,B
EPI_ISL_19635076,A/dairycow/California/036355-001/2024,12/4/24,366,V10,B
EPI_ISL_19635058,A/dairycow/California/036359-005/2024,12/4/24,366,V10,B
EPI_ISL_19634939,A/dairycow/California/036359-006/2024,12/4/24,366,V10,B
EPI_ISL_19634924,A/dairycow/California/036369-001/2024,12/4/24,366,V10,B
EPI_ISL_19634912,A/dairycow/California/036369-002/2024,12/4/24,366,V10,B
EPI_ISL_19636691,A/dairycow/California/036371-001/2024,12/4/24,366,V10,B
EPI_ISL_19636685,A/dairycow/California/036397-001/2024,12/4/24,366,V10,B
EPI_ISL_19636684,A/dairycow/California/036397-002/2024,12/4/24,366,V10,B
EPI_ISL_19636683,A/dairycow/California/036398-001/2024,12/4/24,366,V10,B
EPI_ISL_19636682,A/dairycow/California/036398-002/2024,12/4/24,366,V10,B
EPI_ISL_19636678,A/dairycow/California/036401-002/2024,12/4/24,366,V10,B
EPI_ISL_19636677,A/dairycow/California/036402-001/2024,12/4/24,366,V10,B
EPI_ISL_19636668,A/dairycow/California/036350-001/2024,12/4/24,366,V10,B
EPI_ISL_19636667,A/dairycow/California/036407-001/2024,12/4/24,366,V10,B
EPI_ISL_19636664,A/dairycow/California/036411-001/2024,12/4/24,366,V10,B
EPI_ISL_19636663,A/dairycow/California/036411-002/2024,12/4/24,366,V10,B
EPI_ISL_19636662,A/dairycow/California/036411-003/2024,12/4/24,366,V10,B
EPI_ISL_19636661,A/dairycow/California/036411-004/2024,12/4/24,366,V10,B
EPI_ISL_19636659,A/dairycow/California/036413-002/2024,12/4/24,366,V10,B
EPI_ISL_19636658,A/dairycow/California/036413-003/2024,12/4/24,366,V10,B
EPI_ISL_19636602,A/dairycow/California/036368-001/2024,12/4/24,366,V10,B
